instance,scenarios,sp_time,labels_frac,replica,W,B,bound,pulse_time,total_time,objective,validation
RI16,100,0.531,0.5,6,73064,47139,96,0.029359,0.560359,16,TRUE
RI16,100,0.531,0.5,7,73064,47139,96,0.028755,0.559755,16,TRUE
RI16,100,0.531,0.5,8,73064,47139,96,0.031116,0.562116,16,TRUE
RI16,100,0.531,0.5,9,73064,47139,96,0.030017,0.561017,16,TRUE
RI16,100,0.531,1,0,73064,47139,96,0.029574,0.560574,16,TRUE
RI16,100,0.531,1,1,73064,47139,96,0.029102,0.560102,16,TRUE
RI16,100,0.531,1,2,73064,47139,96,0.028296,0.559296,16,TRUE
RI16,100,0.531,1,3,73064,47139,96,0.03119,0.56219,16,TRUE
RI16,100,0.531,1,4,73064,47139,96,0.030757,0.561757,16,TRUE
RI16,100,0.531,1,5,73064,47139,96,0.031665,0.562665,16,TRUE
RI16,100,0.531,1,6,73064,47139,96,0.031538,0.562538,16,TRUE
RI16,100,0.531,1,7,73064,47139,96,0.031584,0.562584,16,TRUE
RI16,100,0.531,1,8,73064,47139,96,0.03079,0.56179,16,TRUE
RI16,100,0.531,1,9,73064,47139,96,0.031716,0.562716,16,TRUE
RI16,100,0.531,1.5,0,73064,47139,96,0.029395,0.560395,16,TRUE
RI16,100,0.531,1.5,1,73064,47139,96,0.035969,0.566969,16,TRUE
RI16,100,0.531,1.5,2,73064,47139,96,0.033798,0.564798,16,TRUE
RI16,100,0.531,1.5,3,73064,47139,96,0.035132,0.566132,16,TRUE
RI16,100,0.531,1.5,4,73064,47139,96,0.033678,0.564678,16,TRUE
RI16,100,0.531,1.5,5,73064,47139,96,0.034067,0.565067,16,TRUE
RI16,100,0.531,1.5,6,73064,47139,96,0.036716,0.567716,16,TRUE
RI16,100,0.531,1.5,7,73064,47139,96,0.038598,0.569598,16,TRUE
RI16,100,0.531,1.5,8,73064,47139,96,0.034148,0.565148,16,TRUE
RI16,100,0.531,1.5,9,73064,47139,96,0.033475,0.564475,16,TRUE
RI16,100,0.546,0.5,0,73064,62694,100,0.057993,0.603993,83,TRUE
RI16,100,0.546,0.5,1,73064,62694,100,0.050799,0.596799,83,TRUE
RI16,100,0.546,0.5,2,73064,62694,100,0.055849,0.601849,83,TRUE
RI16,100,0.546,0.5,3,73064,62694,100,0.054108,0.600108,83,TRUE
RI16,100,0.546,0.5,4,73064,62694,100,0.060361,0.606361,83,TRUE
RI16,100,0.546,0.5,5,73064,62694,100,0.049754,0.595754,83,TRUE
RI16,100,0.546,0.5,6,73064,62694,100,0.05439,0.60039,83,TRUE
RI16,100,0.546,0.5,7,73064,62694,100,0.051826,0.597826,83,TRUE
RI16,100,0.546,0.5,8,73064,62694,100,0.053803,0.599803,83,TRUE
RI16,100,0.546,0.5,9,73064,62694,100,0.051497,0.597497,83,TRUE
RI16,100,0.546,1,0,73064,62694,100,0.062461,0.608461,83,TRUE
RI16,100,0.546,1,1,73064,62694,100,0.063927,0.609927,83,TRUE
RI16,100,0.546,1,2,73064,62694,100,0.061044,0.607044,83,TRUE
RI16,100,0.546,1,3,73064,62694,100,0.057716,0.603716,83,TRUE
RI16,100,0.546,1,4,73064,62694,100,0.061656,0.607656,83,TRUE
RI16,100,0.546,1,5,73064,62694,100,0.057401,0.603401,83,TRUE
RI16,100,0.546,1,6,73064,62694,100,0.06485,0.61085,83,TRUE
RI16,100,0.546,1,7,73064,62694,100,0.064481,0.610481,83,TRUE
RI16,100,0.546,1,8,73064,62694,100,0.062141,0.608141,83,TRUE
RI16,100,0.546,1,9,73064,62694,100,0.053727,0.599727,83,TRUE
RI16,100,0.546,1.5,0,73064,62694,100,0.055336,0.601336,83,TRUE
RI16,100,0.546,1.5,1,73064,62694,100,0.059,0.605,83,TRUE
RI16,100,0.546,1.5,2,73064,62694,100,0.0564,0.6024,83,TRUE
RI16,100,0.546,1.5,3,73064,62694,100,0.059823,0.605823,83,TRUE
RI16,100,0.546,1.5,4,73064,62694,100,0.057027,0.603027,83,TRUE
RI16,100,0.546,1.5,5,73064,62694,100,0.058198,0.604198,83,TRUE
RI16,100,0.546,1.5,6,73064,62694,100,0.060007,0.606007,83,TRUE
RI16,100,0.546,1.5,7,73064,62694,100,0.054536,0.600536,83,TRUE
RI16,100,0.546,1.5,8,73064,62694,100,0.053003,0.599003,83,TRUE
RI16,100,0.546,1.5,9,73064,62694,100,0.054511,0.600511,83,TRUE
RI16,100,0.5,0.5,0,74026,47620,96,0.032889,0.532889,18,TRUE
RI16,100,0.5,0.5,1,74026,47620,96,0.02904,0.52904,18,TRUE
RI16,100,0.5,0.5,2,74026,47620,96,0.028437,0.528437,18,TRUE
RI16,100,0.5,0.5,3,74026,47620,96,0.028856,0.528856,18,TRUE
RI16,100,0.5,0.5,4,74026,47620,96,0.030802,0.530802,18,TRUE
RI16,100,0.5,0.5,5,74026,47620,96,0.02953,0.52953,18,TRUE
RI16,100,0.5,0.5,6,74026,47620,96,0.029053,0.529053,18,TRUE
RI16,100,0.5,0.5,7,74026,47620,96,0.027677,0.527677,18,TRUE
RI16,100,0.5,0.5,8,74026,47620,96,0.026155,0.526155,18,TRUE
RI16,100,0.5,0.5,9,74026,47620,96,0.029174,0.529174,18,TRUE
RI16,100,0.5,1,0,74026,47620,96,0.031756,0.531756,18,TRUE
RI16,100,0.5,1,1,74026,47620,96,0.030859,0.530859,18,TRUE
RI16,100,0.5,1,2,74026,47620,96,0.03123,0.53123,18,TRUE
RI16,100,0.5,1,3,74026,47620,96,0.032431,0.532431,18,TRUE
RI16,100,0.5,1,4,74026,47620,96,0.033456,0.533456,18,TRUE
RI16,100,0.5,1,5,74026,47620,96,0.029462,0.529462,18,TRUE
RI16,100,0.5,1,6,74026,47620,96,0.030758,0.530758,18,TRUE
RI16,100,0.5,1,7,74026,47620,96,0.029299,0.529299,18,TRUE
RI16,100,0.5,1,8,74026,47620,96,0.030835,0.530835,18,TRUE
RI16,100,0.5,1,9,74026,47620,96,0.033235,0.533235,18,TRUE
RI16,100,0.5,1.5,0,74026,47620,96,0.030873,0.530873,18,TRUE
RI16,100,0.5,1.5,1,74026,47620,96,0.031066,0.531066,18,TRUE
RI16,100,0.5,1.5,2,74026,47620,96,0.029173,0.529173,18,TRUE
RI16,100,0.5,1.5,3,74026,47620,96,0.030391,0.530391,18,TRUE
RI16,100,0.5,1.5,4,74026,47620,96,0.032481,0.532481,18,TRUE
RI16,100,0.5,1.5,5,74026,47620,96,0.029218,0.529218,18,TRUE
RI16,100,0.5,1.5,6,74026,47620,96,0.029582,0.529582,18,TRUE
RI16,100,0.5,1.5,7,74026,47620,96,0.029088,0.529088,18,TRUE
RI16,100,0.5,1.5,8,74026,47620,96,0.028975,0.528975,18,TRUE
RI16,100,0.5,1.5,9,74026,47620,96,0.029933,0.529933,18,TRUE
RI16,100,0.547,0.5,0,74026,63463,100,0.07627,0.62327,85,TRUE
RI16,100,0.547,0.5,1,74026,63463,100,0.071367,0.618367,85,TRUE
RI16,100,0.547,0.5,2,74026,63463,100,0.06667,0.61367,85,TRUE
RI16,100,0.547,0.5,3,74026,63463,100,0.068453,0.615453,85,TRUE
RI16,100,0.547,0.5,4,74026,63463,100,0.068215,0.615215,85,TRUE
RI16,100,0.547,0.5,5,74026,63463,100,0.074293,0.621293,85,TRUE
RI16,100,0.547,0.5,6,74026,63463,100,0.068805,0.615805,85,TRUE
RI16,100,0.547,0.5,7,74026,63463,100,0.07127,0.61827,85,TRUE
RI16,100,0.547,0.5,8,74026,63463,100,0.074603,0.621603,85,TRUE
RI16,100,0.547,0.5,9,74026,63463,100,0.066764,0.613764,85,TRUE
RI16,100,0.547,1,0,74026,63463,100,0.072315,0.619315,85,TRUE
RI16,100,0.547,1,1,74026,63463,100,0.073452,0.620452,85,TRUE
RI16,100,0.547,1,2,74026,63463,100,0.072708,0.619708,85,TRUE
RI16,100,0.547,1,3,74026,63463,100,0.073722,0.620722,85,TRUE
RI16,100,0.547,1,4,74026,63463,100,0.074337,0.621337,85,TRUE
RI16,100,0.547,1,5,74026,63463,100,0.072338,0.619338,85,TRUE
RI16,100,0.547,1,6,74026,63463,100,0.071882,0.618882,85,TRUE
RI16,100,0.547,1,7,74026,63463,100,0.068526,0.615526,85,TRUE
RI16,100,0.547,1,8,74026,63463,100,0.069002,0.616002,85,TRUE
RI16,100,0.547,1,9,74026,63463,100,0.066451,0.613451,85,TRUE
RI16,100,0.547,1.5,0,74026,63463,100,0.068974,0.615974,85,TRUE
RI16,100,0.547,1.5,1,74026,63463,100,0.072454,0.619454,85,TRUE
RI16,100,0.547,1.5,2,74026,63463,100,0.074225,0.621225,85,TRUE
RI16,100,0.547,1.5,3,74026,63463,100,0.071154,0.618154,85,TRUE
RI16,100,0.547,1.5,4,74026,63463,100,0.074441,0.621441,85,TRUE
RI16,100,0.547,1.5,5,74026,63463,100,0.072784,0.619784,85,TRUE
RI16,100,0.547,1.5,6,74026,63463,100,0.07565,0.62265,85,TRUE
RI16,100,0.547,1.5,7,74026,63463,100,0.074003,0.621003,85,TRUE
RI16,100,0.547,1.5,8,74026,63463,100,0.075143,0.622143,85,TRUE
RI16,100,0.547,1.5,9,74026,63463,100,0.072944,0.619944,85,TRUE
RI16,100,0.437,0.5,0,74988,48101,97,0.01707,0.45407,24,TRUE
RI16,100,0.437,0.5,1,74988,48101,97,0.015235,0.452235,24,TRUE
RI16,100,0.437,0.5,2,74988,48101,97,0.015849,0.452849,24,TRUE
RI16,100,0.437,0.5,3,74988,48101,97,0.015002,0.452002,24,TRUE
RI16,100,0.437,0.5,4,74988,48101,97,0.016232,0.453232,24,TRUE
RI16,100,0.437,0.5,5,74988,48101,97,0.017011,0.454011,24,TRUE
RI16,100,0.437,0.5,6,74988,48101,97,0.01514,0.45214,24,TRUE
RI16,100,0.437,0.5,7,74988,48101,97,0.016104,0.453104,24,TRUE
RI16,100,0.437,0.5,8,74988,48101,97,0.014545,0.451545,24,TRUE
RI16,100,0.437,0.5,9,74988,48101,97,0.015304,0.452304,24,TRUE
RI16,100,0.437,1,0,74988,48101,97,0.014612,0.451612,24,TRUE
RI16,100,0.437,1,1,74988,48101,97,0.013607,0.450607,24,TRUE
RI16,100,0.437,1,2,74988,48101,97,0.015234,0.452234,24,TRUE
RI16,100,0.437,1,3,74988,48101,97,0.014315,0.451315,24,TRUE
RI16,100,0.437,1,4,74988,48101,97,0.014965,0.451965,24,TRUE
RI16,100,0.437,1,5,74988,48101,97,0.014505,0.451505,24,TRUE
RI16,100,0.437,1,6,74988,48101,97,0.013615,0.450615,24,TRUE
RI16,100,0.437,1,7,74988,48101,97,0.014064,0.451064,24,TRUE
RI16,100,0.437,1,8,74988,48101,97,0.014492,0.451492,24,TRUE
RI16,100,0.437,1,9,74988,48101,97,0.016559,0.453559,24,TRUE
RI16,100,0.437,1.5,0,74988,48101,97,0.015457,0.452457,24,TRUE
RI16,100,0.437,1.5,1,74988,48101,97,0.015235,0.452235,24,TRUE
RI16,100,0.437,1.5,2,74988,48101,97,0.015279,0.452279,24,TRUE
RI16,100,0.437,1.5,3,74988,48101,97,0.015107,0.452107,24,TRUE
RI16,100,0.437,1.5,4,74988,48101,97,0.01574,0.45274,24,TRUE
RI16,100,0.437,1.5,5,74988,48101,97,0.015902,0.452902,24,TRUE
RI16,100,0.437,1.5,6,74988,48101,97,0.01483,0.45183,24,TRUE
RI16,100,0.437,1.5,7,74988,48101,97,0.015894,0.452894,24,TRUE
RI16,100,0.437,1.5,8,74988,48101,97,0.01584,0.45284,24,TRUE
RI16,100,0.437,1.5,9,74988,48101,97,0.015195,0.452195,24,TRUE
RI16,100,0.531,0.5,0,74988,64233,100,0.053231,0.584231,90,TRUE
RI16,100,0.531,0.5,1,74988,64233,100,0.048138,0.579138,90,TRUE
RI16,100,0.531,0.5,2,74988,64233,100,0.049381,0.580381,90,TRUE
RI16,100,0.531,0.5,3,74988,64233,100,0.048336,0.579336,90,TRUE
RI16,100,0.531,0.5,4,74988,64233,100,0.048981,0.579981,90,TRUE
RI16,100,0.531,0.5,5,74988,64233,100,0.050174,0.581174,90,TRUE
RI16,100,0.531,0.5,6,74988,64233,100,0.050046,0.581046,90,TRUE
RI16,100,0.531,0.5,7,74988,64233,100,0.051562,0.582562,90,TRUE
RI16,100,0.531,0.5,8,74988,64233,100,0.052398,0.583398,90,TRUE
RI16,100,0.531,0.5,9,74988,64233,100,0.052404,0.583404,90,TRUE
RI16,100,0.531,1,0,74988,64233,100,0.056998,0.587998,90,TRUE
RI16,100,0.531,1,1,74988,64233,100,0.057109,0.588109,90,TRUE
RI16,100,0.531,1,2,74988,64233,100,0.055527,0.586527,90,TRUE
RI16,100,0.531,1,3,74988,64233,100,0.052993,0.583993,90,TRUE
RI16,100,0.531,1,4,74988,64233,100,0.051992,0.582992,90,TRUE
RI16,100,0.531,1,5,74988,64233,100,0.052792,0.583792,90,TRUE
RI16,100,0.531,1,6,74988,64233,100,0.050295,0.581295,90,TRUE
RI16,100,0.531,1,7,74988,64233,100,0.052947,0.583947,90,TRUE
RI16,100,0.531,1,8,74988,64233,100,0.052168,0.583168,90,TRUE
RI16,100,0.531,1,9,74988,64233,100,0.050483,0.581483,90,TRUE
RI16,100,0.531,1.5,0,74988,64233,100,0.052985,0.583985,90,TRUE
RI16,100,0.531,1.5,1,74988,64233,100,0.052122,0.583122,90,TRUE
RI16,100,0.531,1.5,2,74988,64233,100,0.055049,0.586049,90,TRUE
RI16,100,0.531,1.5,3,74988,64233,100,0.05391,0.58491,90,TRUE
RI16,100,0.531,1.5,4,74988,64233,100,0.052732,0.583732,90,TRUE
RI16,100,0.531,1.5,5,74988,64233,100,0.062994,0.593994,90,TRUE
RI16,100,0.531,1.5,6,74988,64233,100,0.057019,0.588019,90,TRUE
RI16,100,0.531,1.5,7,74988,64233,100,0.055118,0.586118,90,TRUE
RI16,100,0.531,1.5,8,74988,64233,100,0.054298,0.585298,90,TRUE
RI16,100,0.531,1.5,9,74988,64233,100,0.057691,0.588691,90,TRUE
RI16,200,1,0.5,0,73064,47139,188,0.024382,1.024382,34,TRUE
RI16,200,1,0.5,1,73064,47139,188,0.02382,1.02382,34,TRUE
RI16,200,1,0.5,2,73064,47139,188,0.024587,1.024587,34,TRUE
RI16,200,1,0.5,3,73064,47139,188,0.022534,1.022534,34,TRUE
RI16,200,1,0.5,4,73064,47139,188,0.021589,1.021589,34,TRUE
RI16,200,1,0.5,5,73064,47139,188,0.022899,1.022899,34,TRUE
RI16,200,1,0.5,6,73064,47139,188,0.024467,1.024467,34,TRUE
RI16,200,1,0.5,7,73064,47139,188,0.023219,1.023219,34,TRUE
RI16,200,1,0.5,8,73064,47139,188,0.022527,1.022527,34,TRUE
RI16,200,1,0.5,9,73064,47139,188,0.023301,1.023301,34,TRUE
RI16,200,1,1,0,73064,47139,188,0.022853,1.022853,34,TRUE
RI16,200,1,1,1,73064,47139,188,0.021256,1.021256,34,TRUE
RI16,200,1,1,2,73064,47139,188,0.021629,1.021629,34,TRUE
RI16,200,1,1,3,73064,47139,188,0.021916,1.021916,34,TRUE
RI16,200,1,1,4,73064,47139,188,0.024214,1.024214,34,TRUE
RI16,200,1,1,5,73064,47139,188,0.022633,1.022633,34,TRUE
RI16,200,1,1,6,73064,47139,188,0.025848,1.025848,34,TRUE
RI16,200,1,1,7,73064,47139,188,0.023203,1.023203,34,TRUE
RI16,200,1,1,8,73064,47139,188,0.02239,1.02239,34,TRUE
RI16,200,1,1,9,73064,47139,188,0.023928,1.023928,34,TRUE
RI16,200,1,1.5,0,73064,47139,188,0.023848,1.023848,34,TRUE
RI16,200,1,1.5,1,73064,47139,188,0.022706,1.022706,34,TRUE
RI16,200,1,1.5,2,73064,47139,188,0.025673,1.025673,34,TRUE
RI16,200,1,1.5,3,73064,47139,188,0.022509,1.022509,34,TRUE
RI16,200,1,1.5,4,73064,47139,188,0.022886,1.022886,34,TRUE
RI16,200,1,1.5,5,73064,47139,188,0.022438,1.022438,34,TRUE
RI16,200,1,1.5,6,73064,47139,188,0.021466,1.021466,34,TRUE
RI16,200,1,1.5,7,73064,47139,188,0.021331,1.021331,34,TRUE
RI16,200,1,1.5,8,73064,47139,188,0.021964,1.021964,34,TRUE
RI16,200,1,1.5,9,73064,47139,188,0.021539,1.021539,34,TRUE
RI16,200,1.172,0.5,0,73064,62694,200,0.051209,1.223209,166,TRUE
RI16,200,1.172,0.5,1,73064,62694,200,0.048954,1.220954,166,TRUE
RI16,200,1.172,0.5,2,73064,62694,200,0.048178,1.220178,166,TRUE
RI16,200,1.172,0.5,3,73064,62694,200,0.328088,1.500088,166,TRUE
RI16,200,1.172,0.5,4,73064,62694,200,0.04488,1.21688,166,TRUE
RI16,200,1.172,0.5,5,73064,62694,200,0.048735,1.220735,166,TRUE
RI16,200,1.172,0.5,6,73064,62694,200,0.041931,1.213931,166,TRUE
RI16,200,1.172,0.5,7,73064,62694,200,0.041758,1.213758,166,TRUE
RI16,200,1.172,0.5,8,73064,62694,200,0.044207,1.216207,166,TRUE
RI16,200,1.172,0.5,9,73064,62694,200,0.047051,1.219051,166,TRUE
RI16,200,1.172,1,0,73064,62694,200,0.046063,1.218063,166,TRUE
RI16,200,1.172,1,1,73064,62694,200,0.045246,1.217246,166,TRUE
RI16,200,1.172,1,2,73064,62694,200,0.042697,1.214697,166,TRUE
RI16,200,1.172,1,3,73064,62694,200,0.042663,1.214663,166,TRUE
RI16,200,1.172,1,4,73064,62694,200,0.039141,1.211141,166,TRUE
RI16,200,1.172,1,5,73064,62694,200,0.044878,1.216878,166,TRUE
RI16,200,1.172,1,6,73064,62694,200,0.045304,1.217304,166,TRUE
RI16,200,1.172,1,7,73064,62694,200,0.044371,1.216371,166,TRUE
RI16,200,1.172,1,8,73064,62694,200,0.045029,1.217029,166,TRUE
RI16,200,1.172,1,9,73064,62694,200,0.049029,1.221029,166,TRUE
RI16,200,1.172,1.5,0,73064,62694,200,0.047779,1.219779,166,TRUE
RI16,200,1.172,1.5,1,73064,62694,200,0.044377,1.216377,166,TRUE
RI16,200,1.172,1.5,2,73064,62694,200,0.040763,1.212763,166,TRUE
RI16,200,1.172,1.5,3,73064,62694,200,0.037613,1.209613,166,TRUE
RI16,200,1.172,1.5,4,73064,62694,200,0.038552,1.210552,166,TRUE
RI16,200,1.172,1.5,5,73064,62694,200,0.040148,1.212148,166,TRUE
RI16,200,1.172,1.5,6,73064,62694,200,0.039429,1.211429,166,TRUE
RI16,200,1.172,1.5,7,73064,62694,200,0.041743,1.213743,166,TRUE
RI16,200,1.172,1.5,8,73064,62694,200,0.045829,1.217829,166,TRUE
RI16,200,1.172,1.5,9,73064,62694,200,0.038765,1.210765,166,TRUE
RI16,200,1.015,0.5,0,74026,47620,190,0.034198,1.049198,37,TRUE
RI16,200,1.015,0.5,1,74026,47620,190,0.031171,1.046171,37,TRUE
RI16,200,1.015,0.5,2,74026,47620,190,0.031158,1.046158,37,TRUE
RI16,200,1.015,0.5,3,74026,47620,190,0.030202,1.045202,37,TRUE
RI16,200,1.015,0.5,4,74026,47620,190,0.030113,1.045113,37,TRUE
RI16,200,1.015,0.5,5,74026,47620,190,0.032092,1.047092,37,TRUE
RI16,200,1.015,0.5,6,74026,47620,190,0.030503,1.045503,37,TRUE
RI16,200,1.015,0.5,7,74026,47620,190,0.030098,1.045098,37,TRUE
RI16,200,1.015,0.5,8,74026,47620,190,0.028644,1.043644,37,TRUE
RI16,200,1.015,0.5,9,74026,47620,190,0.027672,1.042672,37,TRUE
RI16,200,1.015,1,0,74026,47620,190,0.028811,1.043811,37,TRUE
RI16,200,1.015,1,1,74026,47620,190,0.02724,1.04224,37,TRUE
RI16,200,1.015,1,2,74026,47620,190,0.029213,1.044213,37,TRUE
RI16,200,1.015,1,3,74026,47620,190,0.032882,1.047882,37,TRUE
RI16,200,1.015,1,4,74026,47620,190,0.032674,1.047674,37,TRUE
RI16,200,1.015,1,5,74026,47620,190,0.033277,1.048277,37,TRUE
RI16,200,1.015,1,6,74026,47620,190,0.031376,1.046376,37,TRUE
RI16,200,1.015,1,7,74026,47620,190,0.032332,1.047332,37,TRUE
RI16,200,1.015,1,8,74026,47620,190,0.029788,1.044788,37,TRUE
RI16,200,1.015,1,9,74026,47620,190,0.028797,1.043797,37,TRUE
RI16,200,1.015,1.5,0,74026,47620,190,0.02806,1.04306,37,TRUE
RI16,200,1.015,1.5,1,74026,47620,190,0.031241,1.046241,37,TRUE
RI16,200,1.015,1.5,2,74026,47620,190,0.03236,1.04736,37,TRUE
RI16,200,1.015,1.5,3,74026,47620,190,0.036931,1.051931,37,TRUE
RI16,200,1.015,1.5,4,74026,47620,190,0.035539,1.050538,37,TRUE
RI16,200,1.015,1.5,5,74026,47620,190,0.029069,1.044069,37,TRUE
RI16,200,1.015,1.5,6,74026,47620,190,0.03171,1.04671,37,TRUE
RI16,200,1.015,1.5,7,74026,47620,190,0.030647,1.045647,37,TRUE
RI16,200,1.015,1.5,8,74026,47620,190,0.030745,1.045745,37,TRUE
RI16,200,1.015,1.5,9,74026,47620,190,0.02908,1.04408,37,TRUE
RI16,200,1.157,0.5,0,74026,63463,200,0.071229,1.228229,170,TRUE
RI16,200,1.157,0.5,1,74026,63463,200,0.065533,1.222533,170,TRUE
RI16,200,1.157,0.5,2,74026,63463,200,0.066969,1.223969,170,TRUE
RI16,200,1.157,0.5,3,74026,63463,200,0.066967,1.223967,170,TRUE
RI16,200,1.157,0.5,4,74026,63463,200,0.057437,1.214437,170,TRUE
RI16,200,1.157,0.5,5,74026,63463,200,0.064504,1.221504,170,TRUE
RI16,200,1.157,0.5,6,74026,63463,200,0.067845,1.224845,170,TRUE
RI16,200,1.157,0.5,7,74026,63463,200,0.06765,1.22465,170,TRUE
RI16,200,1.157,0.5,8,74026,63463,200,0.231272,1.388272,170,TRUE
RI16,200,1.157,0.5,9,74026,63463,200,0.062666,1.219666,170,TRUE
RI16,200,1.157,1,0,74026,63463,200,0.062367,1.219367,170,TRUE
RI16,200,1.157,1,1,74026,63463,200,0.063173,1.220173,170,TRUE
RI16,200,1.157,1,2,74026,63463,200,0.064068,1.221068,170,TRUE
RI16,200,1.157,1,3,74026,63463,200,0.064111,1.221111,170,TRUE
RI16,200,1.157,1,4,74026,63463,200,0.067512,1.224512,170,TRUE
RI16,200,1.157,1,5,74026,63463,200,0.06607,1.22307,170,TRUE
RI16,200,1.157,1,6,74026,63463,200,0.064941,1.221941,170,TRUE
RI16,200,1.157,1,7,74026,63463,200,0.069417,1.226417,170,TRUE
RI16,200,1.157,1,8,74026,63463,200,0.063908,1.220908,170,TRUE
RI16,200,1.157,1,9,74026,63463,200,0.065836,1.222836,170,TRUE
RI16,200,1.157,1.5,0,74026,63463,200,0.071187,1.228187,170,TRUE
RI16,200,1.157,1.5,1,74026,63463,200,0.068719,1.225719,170,TRUE
RI16,200,1.157,1.5,2,74026,63463,200,0.067163,1.224163,170,TRUE
RI16,200,1.157,1.5,3,74026,63463,200,0.069917,1.226917,170,TRUE
RI16,200,1.157,1.5,4,74026,63463,200,0.058403,1.215403,170,TRUE
RI16,200,1.157,1.5,5,74026,63463,200,0.060165,1.217165,170,TRUE
RI16,200,1.157,1.5,6,74026,63463,200,0.059744,1.216744,170,TRUE
RI16,200,1.157,1.5,7,74026,63463,200,0.060666,1.217666,170,TRUE
RI16,200,1.157,1.5,8,74026,63463,200,0.058389,1.215389,170,TRUE
RI16,200,1.157,1.5,9,74026,63463,200,0.065527,1.222527,170,TRUE
RI16,200,1.407,0.5,0,74988,48101,192,0.022012,1.429012,49,TRUE
RI16,200,1.407,0.5,1,74988,48101,192,0.01989,1.42689,49,TRUE
RI16,200,1.407,0.5,2,74988,48101,192,0.018872,1.425872,49,TRUE
RI16,200,1.407,0.5,3,74988,48101,192,0.022048,1.429048,49,TRUE
RI16,200,1.407,0.5,4,74988,48101,192,0.020054,1.427054,49,TRUE
RI16,200,1.407,0.5,5,74988,48101,192,0.018985,1.425985,49,TRUE
RI16,200,1.407,0.5,6,74988,48101,192,0.020571,1.427571,49,TRUE
RI16,200,1.407,0.5,7,74988,48101,192,0.021901,1.428901,49,TRUE
RI16,200,1.407,0.5,8,74988,48101,192,0.020376,1.427376,49,TRUE
RI16,200,1.407,0.5,9,74988,48101,192,0.019538,1.426538,49,TRUE
RI16,200,1.407,1,0,74988,48101,192,0.020977,1.427977,49,TRUE
RI16,200,1.407,1,1,74988,48101,192,0.020185,1.427185,49,TRUE
RI16,200,1.407,1,2,74988,48101,192,0.020816,1.427816,49,TRUE
RI16,200,1.407,1,3,74988,48101,192,0.020229,1.427229,49,TRUE
RI16,200,1.407,1,4,74988,48101,192,0.020252,1.427252,49,TRUE
RI16,200,1.407,1,5,74988,48101,192,0.020574,1.427574,49,TRUE
RI16,200,1.407,1,6,74988,48101,192,0.018888,1.425888,49,TRUE
RI16,200,1.407,1,7,74988,48101,192,0.021084,1.428084,49,TRUE
RI16,200,1.407,1,8,74988,48101,192,0.020107,1.427107,49,TRUE
RI16,200,1.407,1,9,74988,48101,192,0.02085,1.42785,49,TRUE
RI16,200,1.407,1.5,0,74988,48101,192,0.020922,1.427922,49,TRUE
RI16,200,1.407,1.5,1,74988,48101,192,0.023527,1.430527,49,TRUE
RI16,200,1.407,1.5,2,74988,48101,192,0.022909,1.429909,49,TRUE
RI16,200,1.407,1.5,3,74988,48101,192,0.025168,1.432168,49,TRUE
RI16,200,1.407,1.5,4,74988,48101,192,0.020629,1.427629,49,TRUE
RI16,200,1.407,1.5,5,74988,48101,192,0.022076,1.429076,49,TRUE
RI16,200,1.407,1.5,6,74988,48101,192,0.059735,1.466735,49,TRUE
RI16,200,1.407,1.5,7,74988,48101,192,0.019922,1.426922,49,TRUE
RI16,200,1.407,1.5,8,74988,48101,192,0.019708,1.426708,49,TRUE
RI16,200,1.407,1.5,9,74988,48101,192,0.019134,1.426134,49,TRUE
RI16,200,1.156,0.5,0,74988,64233,200,0.060367,1.216367,181,TRUE
RI16,200,1.156,0.5,1,74988,64233,200,0.057879,1.213879,181,TRUE
RI16,200,1.156,0.5,2,74988,64233,200,0.058313,1.214313,181,TRUE
RI16,200,1.156,0.5,3,74988,64233,200,0.059851,1.215851,181,TRUE
RI16,200,1.156,0.5,4,74988,64233,200,0.062343,1.218343,181,TRUE
RI16,200,1.156,0.5,5,74988,64233,200,0.0593,1.2153,181,TRUE
RI16,200,1.156,0.5,6,74988,64233,200,0.060076,1.216076,181,TRUE
RI16,200,1.156,0.5,7,74988,64233,200,0.060316,1.216316,181,TRUE
RI16,200,1.156,0.5,8,74988,64233,200,0.061006,1.217006,181,TRUE
RI16,200,1.156,0.5,9,74988,64233,200,0.062662,1.218662,181,TRUE
RI16,200,1.156,1,0,74988,64233,200,0.066606,1.222606,181,TRUE
RI16,200,1.156,1,1,74988,64233,200,0.067428,1.223428,181,TRUE
RI16,200,1.156,1,2,74988,64233,200,0.062601,1.218601,181,TRUE
RI16,200,1.156,1,3,74988,64233,200,0.064663,1.220663,181,TRUE
RI16,200,1.156,1,4,74988,64233,200,0.062156,1.218156,181,TRUE
RI16,200,1.156,1,5,74988,64233,200,0.171597,1.327597,181,TRUE
RI16,200,1.156,1,6,74988,64233,200,0.065808,1.221808,181,TRUE
RI16,200,1.156,1,7,74988,64233,200,0.066009,1.222009,181,TRUE
RI16,200,1.156,1,8,74988,64233,200,0.059688,1.215688,181,TRUE
RI16,200,1.156,1,9,74988,64233,200,0.063941,1.219941,181,TRUE
RI16,200,1.156,1.5,0,74988,64233,200,0.064703,1.220703,181,TRUE
RI16,200,1.156,1.5,1,74988,64233,200,0.058935,1.214935,181,TRUE
RI16,200,1.156,1.5,2,74988,64233,200,0.062195,1.218195,181,TRUE
